,IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period
845,4549,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,264,1999,1999,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4,4.36,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
846,4550,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,264,1999,1999,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4,4.85,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
847,4551,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,264,1999,1999,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4,4.73,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
848,4552,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,264,1999,1999,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4,4.48,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
849,4646,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.28,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
850,4647,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.85,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
851,4648,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.66,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
852,4649,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.63,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
853,4650,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.88,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
854,4651,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.57,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
855,4652,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.42,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
856,4653,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.19,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
857,4654,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,3.75,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
858,4655,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,265,2000,2000,1,Hordeum vulgare,Common barley,0,2125,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4,2.91,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
859,4746,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.94,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
860,4747,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.73,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
861,4748,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.80,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
862,4749,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.09,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
863,4750,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.82,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
864,4751,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.02,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
865,4752,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.83,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
866,4753,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.03,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
867,4754,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.93,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
868,4755,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.00,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
869,4846,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.31,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
870,4847,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,3.94,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
871,4848,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,3.90,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
872,4849,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.22,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
873,4850,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.19,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
874,4851,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.24,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
875,4852,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.18,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
876,4853,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.12,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
877,4854,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,3.85,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
878,4855,0,Stander-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Common barley-Common wheat,Common barley-Common wheat,2,2125,Common barley-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2125,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,3.75,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
879,4856,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, unweeded",1,2126,"Garden pea, early, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2126,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,4.77,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
880,4862,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, unweeded",1,2126,"Garden pea, early, unweeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2126,28 Jul. 2010,17 Apr. 2010,0,0,0,1,3,1.74,t.ha-1,131,102,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
881,4863,1,Commander,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, unweeded",1,2127,"Garden pea, early, unweeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2127,28 Jul. 2010,17 Apr. 2010,0,0,0,1,3,2.72,t.ha-1,131,102,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
882,4857,1,Miami,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, unweeded",1,2128,"Garden pea, early, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2128,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,4.21,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
883,4858,1,Yellow,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, unweeded",1,2129,"Garden pea, early, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2129,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,4.35,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
884,4859,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, weeded",1,2130,"Garden pea, early, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2130,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,5.60,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
885,4864,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, weeded",1,2130,"Garden pea, early, weeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2130,28 Jul. 2010,17 Apr. 2010,0,0,0,1,3,2.31,t.ha-1,131,102,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
886,4865,1,Commander,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, weeded",1,2131,"Garden pea, early, weeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2131,28 Jul. 2010,17 Apr. 2010,0,0,0,1,3,3.28,t.ha-1,131,102,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
887,4860,1,Miami,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, weeded",1,2132,"Garden pea, early, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2132,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,5.94,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
888,4861,1,Yellow,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, early, weeded",1,2133,"Garden pea, early, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2133,25 Jul. 2009,21 Apr. 2009,0,0,0,1,3,4.37,t.ha-1,131,95,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
889,4866,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, unweeded",1,2134,"Garden pea, middle, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2134,25 Jul. 2009,02 May 2009,0,0,0,1,3,2.81,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
890,4872,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, unweeded",1,2134,"Garden pea, middle, unweeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2134,28 Jul. 2010,26 Apr. 2010,0,0,0,1,3,1.90,t.ha-1,131,93,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
891,4873,1,Commander,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, unweeded",1,2135,"Garden pea, middle, unweeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2135,28 Jul. 2010,26 Apr. 2010,0,0,0,1,3,2.56,t.ha-1,131,93,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
892,4867,1,Miami,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, unweeded",1,2136,"Garden pea, middle, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2136,25 Jul. 2009,02 May 2009,0,0,0,1,3,2.49,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
893,4868,1,Yellow,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, unweeded",1,2137,"Garden pea, middle, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2137,25 Jul. 2009,02 May 2009,0,0,0,1,3,2.24,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
894,4869,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, weeded",1,2138,"Garden pea, middle, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2138,25 Jul. 2009,02 May 2009,0,0,0,1,3,4.40,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
895,4874,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, weeded",1,2138,"Garden pea, middle, weeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2138,28 Jul. 2010,26 Apr. 2010,0,0,0,1,3,2.94,t.ha-1,131,93,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
896,4875,1,Commander,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, weeded",1,2139,"Garden pea, middle, weeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2139,28 Jul. 2010,26 Apr. 2010,0,0,0,1,3,2.17,t.ha-1,131,93,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
897,4870,1,Miami,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, weeded",1,2140,"Garden pea, middle, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2140,25 Jul. 2009,02 May 2009,0,0,0,1,3,2.61,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
898,4871,1,Yellow,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, middle, weeded",1,2141,"Garden pea, middle, weeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2141,25 Jul. 2009,02 May 2009,0,0,0,1,3,4.62,t.ha-1,131,84,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
899,4876,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, late, unweeded",1,2142,"Garden pea, late, unweeded",268,2009,2009,1,Pisum sativum,Garden pea,1,2142,25 Jul. 2009,13 May 2009,0,0,0,1,3,2.09,t.ha-1,131,73,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
900,4882,1,Admiral,1.0,213,213,Becker,United States of America,45.23,-93.53,Article,NA,Entic Hapludoll (Hubbard series),Loamy sand,6.9,229,Growing season,May-Jul.,Garden pea,"Garden pea, late, unweeded",1,2142,"Garden pea, late, unweeded",269,2010,2010,1,Pisum sativum,Garden pea,1,2142,28 Jul. 2010,08 May 2010,0,0,0,1,3,1.76,t.ha-1,131,81,from 2009 to 2010,Minnesota,May-Jul.,17.0,Growing season
