IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period,Averege_Humidity,Averege_Solar
4635,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,265,2000,2000,1,Helianthus annuus,Common sunflower,0,2123,23 Oct. 2000,31 May 2000,1,0,0,1,4.0,1.2,t.ha-1,130,145.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4726,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.36,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4727,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.31,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4728,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.38,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4729,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.06,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4730,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.17,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4731,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.3,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4732,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.29,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4733,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.17,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4734,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.71,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4735,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.34,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4826,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.96,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4827,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.88,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4828,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.7,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4829,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.1,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4830,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.18,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4831,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.1,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4832,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.09,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4833,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.99,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4834,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.06,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4835,0,Cenex 803-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common sunflower-Common wheat,Common sunflower-Common wheat,2,2123,Common sunflower-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2123,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.8,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4533,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.59,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4534,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.22,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4535,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.31,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4536,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.11,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4537,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.65,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4538,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.03,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4539,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.47,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4540,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.39,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4541,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.43,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4542,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,264,1999,1999,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 1999,23 Apr. 1999,1,0,0,1,4.0,3.39,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4636,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.32,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4637,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.59,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4638,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.51,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4639,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.37,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4640,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.35,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4641,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.67,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4642,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.0,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4643,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.21,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4644,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,2.85,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4645,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,265,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,1,0,0,1,4.0,3.27,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4736,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.59,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4737,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.43,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4738,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.43,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4739,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.15,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4740,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.44,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4741,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.44,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4742,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.24,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4743,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.82,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4744,0,Amidon-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common wheat-Common wheat,Common wheat-Common wheat,2,2124,Common wheat-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2124,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.49,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
